8.363227e-06,3.367275e-06,6.8431114e-06,-1.721824,-1.7209848,0.68003315,-1.5170455,-1.0746193,0.78205025,-1.1729072,-0.29976457,0.7998584,-0.6204077,0.47395584,0.5318087,-0.89412326,-3.3253214,-0.4178888,-0.67139006,-2.8014998,-0.18200271,-0.44607282,-2.210879,0.07073586,-0.32155934,-1.3151499,0.34401515,-0.7630814,-2.9432116,-1.0878698,-0.4649589,-2.604592,-0.82438475,-0.14509968,-2.214726,-0.5136,0.035860725,-1.2989072,-0.1610579,-0.5100693,-2.4295323,-1.5849512,-0.20005268,-2.1613586,-1.3049463,0.09704523,-1.7998582,-0.97843087,0.2623728,-1.0632778,-0.58274287,-0.15235353,-1.7019011,-2.0186396,0.069687486,-1.4933255,-1.7596531,0.26343724,-1.2964898,-1.5210459,0.427911,-0.6198161,-1.0314485
8.363227e-06,3.367275e-06,6.8431114e-06,-1.721824,-1.7209848,0.68003315,-1.5170455,-1.0746193,0.78205025,-1.1729072,-0.29976457,0.7998584,-0.6204077,0.47395584,0.5318087,-0.89412326,-3.3253214,-0.4178888,-0.67139006,-2.8014998,-0.18200271,-0.44607282,-2.210879,0.07073586,-0.32155934,-1.3151499,0.34401515,-0.7630814,-2.9432116,-1.0878698,-0.4649589,-2.604592,-0.82438475,-0.14509968,-2.214726,-0.5136,0.035860725,-1.2989072,-0.1610579,-0.5100693,-2.4295323,-1.5849512,-0.20005268,-2.1613586,-1.3049463,0.09704523,-1.7998582,-0.97843087,0.2623728,-1.0632778,-0.58274287,-0.15235353,-1.7019011,-2.0186396,0.069687486,-1.4933255,-1.7596531,0.26343724,-1.2964898,-1.5210459,0.427911,-0.6198161,-1.0314485
8.382581e-06,2.8813938e-06,7.2463577e-06,-1.745048,-1.7121483,0.5897866,-1.5322824,-1.0782648,0.7232133,-1.177689,-0.3098771,0.77586436,-0.61364114,0.46497175,0.543666,-0.92630213,-3.3034153,-0.52861285,-0.7063968,-2.7793758,-0.27684534,-0.48085052,-2.198516,-0.0065523535,-0.34647095,-1.3168949,0.29465595,-0.7792848,-2.9201806,-1.1867039,-0.4853981,-2.5762665,-0.9104215,-0.17167434,-2.1878507,-0.5858222,0.013220891,-1.288775,-0.20677151,-0.51673114,-2.3951156,-1.6693441,-0.21209869,-2.1206748,-1.375101,0.07977195,-1.7624326,-1.034519,0.24533512,-1.0438876,-0.6179176,-0.15375942,-1.6428467,-2.0732393,0.06405479,-1.4364437,-1.8046992,0.2529797,-1.2443056,-1.5576013,0.42044583,-0.5877073,-1.0490617
6.1194132e-06,7.0131864e-06,8.425535e-06,-1.8751948,-1.5536877,0.5098938,-1.699277,-0.89396244,0.5560208,-1.3280971,-0.1014422,0.46147117,-0.695429,0.62152827,0.17894287,-1.0779577,-3.2458227,0.18358868,-0.8700005,-2.7042098,0.3542565,-0.6569719,-2.092359,0.5204424,-0.53733057,-1.1535797,0.57369673,-0.5836755,-3.4589772,-0.28022024,-0.35408372,-2.9089127,-0.082240716,-0.1504066,-2.302485,0.13686395,-0.056742955,-1.2932343,0.20589994,-0.12951207,-3.2518156,-0.7915202,0.084112614,-2.6892745,-0.5389854,0.26711577,-2.0818698,-0.30159122,0.29767466,-1.1971297,-0.17939517,0.35729724,-2.536964,-1.3407236,0.505008,-2.1019983,-1.0914091,0.60659456,-1.7491128,-0.89873,0.6242425,-0.9012325,-0.66439694
6.1036963e-06,7.0109395e-06,8.419994e-06,-1.8779819,-1.5507787,0.508347,-1.7015299,-0.8915821,0.5544669,-1.3291497,-0.099659905,0.45967105,-0.6952455,0.6221569,0.17765555,-1.0795355,-3.2463899,0.18849933,-0.87200165,-2.703753,0.35762388,-0.6590564,-2.0916252,0.5224937,-0.538838,-1.1527413,0.57387084,-0.58317256,-3.4628222,-0.27434054,-0.35437596,-2.910508,-0.07793391,-0.15147421,-2.3025327,0.13965988,-0.057924174,-1.2928939,0.206687,-0.1273933,-3.2567513,-0.78651536,0.08507097,-2.6915658,-0.53523314,0.26724938,-2.0826998,-0.2988738,0.29699165,-1.1974965,-0.17824109,0.36026937,-2.5406501,-1.3381935,0.50714153,-2.1040957,-1.089193,0.60777265,-1.7505808,-0.8967364,0.6243787,-0.90209705,-0.6631385
6.1142373e-06,6.9951975e-06,8.405079e-06,-1.8745666,-1.5482457,0.5087395,-1.698775,-0.8895861,0.55587554,-1.3267875,-0.098191425,0.46077177,-0.69348663,0.6224904,0.17822853,-1.0814276,-3.2405062,0.18864858,-0.873674,-2.6997256,0.35793754,-0.6601882,-2.089011,0.52293533,-0.5390957,-1.1507293,0.57412124,-0.58609855,-3.4605544,-0.27307987,-0.3567505,-2.908822,-0.07686806,-0.15348963,-2.300736,0.14023921,-0.05907543,-1.2914102,0.20702751,-0.1307416,-3.254592,-0.78464246,0.08223626,-2.6902542,-0.5338124,0.2649459,-2.0819778,-0.29804903,0.29550654,-1.196744,-0.17775828,0.35662615,-2.5395505,-1.3359009,0.5041572,-2.1033406,-1.0871717,0.6052841,-1.7500522,-0.89514214,0.62277305,-0.901703,-0.6622934
6.1076157e-06,7.004801e-06,8.424788e-06,-1.8821353,-1.5456063,0.5094166,-1.704051,-0.8867067,0.5555733,-1.3291645,-0.09667562,0.46045837,-0.6938398,0.62297356,0.17831871,-1.0860481,-3.238716,0.18243563,-0.8774351,-2.698783,0.35263547,-0.66325307,-2.0893073,0.5191252,-0.54038286,-1.1517048,0.5728271,-0.5912745,-3.4532115,-0.28112715,-0.3609655,-2.9048855,-0.08339082,-0.15624754,-2.3009682,0.1360871,-0.0599519,-1.2922779,0.20563802,-0.13448524,-3.250716,-0.79184914,0.07951966,-2.6883664,-0.5390851,0.26319367,-2.081867,-0.30132693,0.29508474,-1.19727,-0.17908607,0.35762715,-2.5388067,-1.3412299,0.5047726,-2.102539,-1.0914626,0.6055058,-1.7497087,-0.8983035,0.62289983,-0.90209895,-0.6633277
6.050672e-06,6.970999e-06,8.445818e-06,-1.8862245,-1.5429751,0.4952042,-1.708056,-0.88416547,0.543589,-1.3316644,-0.09536975,0.45164344,-0.6938897,0.6229367,0.17457123,-1.0900526,-3.233521,0.17043102,-0.8817332,-2.69597,0.34330606,-0.6677958,-2.0882375,0.51246685,-0.5443218,-1.151016,0.5682004,-0.59467065,-3.4443822,-0.29166666,-0.36438078,-2.9000847,-0.09080063,-0.1594947,-2.2996612,0.13195086,-0.061944086,-1.2914253,0.20426233,-0.13422203,-3.241736,-0.79813,0.07939616,-2.6840076,-0.54267573,0.26288623,-2.0803413,-0.30226058,0.29555786,-1.1963456,-0.17784186,0.36328083,-2.5330293,-1.3418188,0.50962234,-2.0991201,-1.0903949,0.6097206,-1.74744,-0.8958414,0.6266524,-0.9010351,-0.65925705
6.06294e-06,6.9761654e-06,8.444818e-06,-1.8839691,-1.5441574,0.49570477,-1.7064087,-0.88520217,0.54464835,-1.330735,-0.09597791,0.4526176,-0.6937103,0.62280935,0.17511854,-1.0896604,-3.2317839,0.1692822,-0.8812625,-2.695075,0.34263086,-0.66717017,-2.087924,0.51229143,-0.543679,-1.1508709,0.5685723,-0.5950299,-3.4435058,-0.29258192,-0.3643154,-2.8996785,-0.09135313,-0.15927957,-2.2993274,0.13154984,-0.06163055,-1.2913147,0.20433344,-0.13534188,-3.2411225,-0.7988303,0.0787909,-2.6837406,-0.5430658,0.2626146,-2.080243,-0.30256957,0.2955608,-1.1961803,-0.17799753,0.36148185,-2.5328908,-1.341923,0.50836194,-2.098973,-1.0903838,0.60889065,-1.7472941,-0.8958925,0.62623805,-0.900823,-0.65954053
6.062973e-06,6.976169e-06,8.444793e-06,-1.8839731,-1.5441524,0.49571693,-1.7064099,-0.88519794,0.5446574,-1.3307345,-0.09597472,0.4526234,-0.693709,0.6228108,0.17512059,-1.0896647,-3.2317863,0.16929364,-0.8812654,-2.695076,0.3426396,-0.6671719,-2.0879233,0.5122974,-0.5436792,-1.1508698,0.5685758,-0.5950358,-3.4435096,-0.29257333,-0.36431974,-2.8996801,-0.091346666,-0.15928248,-2.2993279,0.13155407,-0.061632115,-1.2913146,0.20433493,-0.13534892,-3.2411275,-0.7988249,0.07878533,-2.6837437,-0.5430623,0.2626106,-2.0802445,-0.30256778,0.29555795,-1.1961813,-0.17799759,0.3614741,-2.5328956,-1.3419217,0.5083557,-2.0989766,-1.0903835,0.6088848,-1.7472967,-0.89589334,0.62623405,-0.90082526,-0.65954256
